part_type,height_mean,height_max,height_min,length_mean,length_max,length_min,width_mean,width_max,width_min
Tie Rod Adjusting Tools,7.0,9.848970052893893,4.151029947106106,6.5,6.9748283421489825,6.0251716578510175,2.25,3.9118991975214383,0.5881008024785617
Axle Housing Braces,8.0,8.0,8.0,27.7,28.19345608808544,27.206543911914558,8.2,8.528970725390293,7.871029274609705
Rod End Alignment Bushings,4.0,,,6.0,,,4.0,,
Threaded Rods,3.25,3.661213406737868,2.838786593262132,7.5,9.967280440427208,5.032719559572792,3.25,3.661213406737868,2.838786593262132
Bump Stop Brackets,10.0,10.0,10.0,6.0,6.0,6.0,6.0,6.0,6.0
Fuel Pump Wiring Kits,2.0,,,8.75,,,7.75,,
Fuel Pump Mounting Plates,8.88,,,4.75,,,0.02,,
Crimp Collars,,,,,,,,,
Speed Bleeder Bags,2.75,,,8.75,,,6.0,,
AN to Inverted Flare Fittings,2.25,2.8822045204826052,1.617795479517395,4.416666666666667,5.1204657018134405,3.712867631519894,4.1625,4.663594244124702,3.6614057558752977
Check Valves - Fluid,1.9,1.9,1.9,5.75,5.75,5.75,3.75,3.75,3.75
Hose Inner Support Springs,13.0,13.0,13.0,13.0,13.0,13.0,2.5,2.5,2.5
Hose Assembly Tools,2.111111111111111,3.1162994386925664,1.1059227835296561,6.666666666666667,8.17444915803885,5.158884175294484,3.8333333333333335,5.5135034304966055,2.153163236170062
Residual Pressure Valves,1.5,1.5,1.5,3.0,3.0,3.0,4.25,4.25,4.25
Turbocharger Oil Flanges,1.725,1.938672753967042,1.511327246032958,5.75,5.75,5.75,2.7750000000000004,2.7987414171074496,2.751258582892551
Mass Airflow Sensor Extension Harnesses,1.75,1.75,1.75,2.25,2.25,2.25,1.75,1.75,1.75
Wire Harness Gutters & Covers,,,,,,,,,
Transfer Case Indexing Rings,4.0,4.0,4.0,11.0,11.0,11.0,7.0,7.0,7.0
Shifters - Transfer Case Brackets,3.125,7.853954177485482,-1.6039541774854822,5.25,7.30606703368934,3.1939329663106597,2.0,4.467280440427208,-0.46728044042720773
Powersports Control Arms,,,,,,,,,
Skid Plate Replacement Parts,,,,,,,,,
Goggles,4.0,4.0,4.0,9.0,9.0,9.0,4.0,4.0,4.0
Portable Generators,16.0,,,28.0,,,22.0,,
Tow Strap Storage Bags,1.9060000000000001,2.0606162409334385,1.7513837590665617,24.524,30.241511207283317,18.806488792716685,17.0,21.934560880854416,12.065439119145584
Vehicle Traction Mats,5.0,,,40.0,,,18.0,,
Tables,4.0,4.0,4.0,27.0,27.0,27.0,15.0,15.0,15.0
Wrenches - Torx Key,2.5,3.322426813475736,1.6775731865242638,7.0,8.644853626951472,5.355146373048528,4.5,5.322426813475736,3.677573186524264
Knives,8.5,19.19154857518457,-2.1915485751845676,15.5,27.013975388660306,3.9860246113396958,4.5,8.61213406737868,0.3878659326213194
Hard Tops,38.083333333333336,38.78777448846935,37.37889217819732,76.83333333333333,79.9526650926916,73.71400157397505,59.19444444444444,61.91899490486114,56.46989398402775
Headlight Guards,7.619512195121951,8.944421109861677,6.2946032803822245,21.03829268292683,24.464754577909744,17.611830787943916,14.079756097560976,16.61276382827573,11.546748366846218
Overhead Consoles,4.907272727272727,5.496622535675273,4.317922918870181,36.526363636363634,37.82000875953593,35.23271851319134,11.456363636363637,12.775133589351581,10.137593683375693
Turn Signal & Side Marker Guards,2.6153846153846154,3.0536877004452143,2.1770815303240165,5.230769230769231,5.6927812488592355,4.768757212679226,2.3846153846153846,3.2131029050791193,1.55612786415165
Windshield Supports,6.515,10.076108102349938,2.9538918976500623,19.15,31.387710984518947,6.912289015481049,9.254999999999999,13.786571742251304,4.723428257748694
Foot Rest Components,3.9166666666666665,4.053737802245956,3.7795955310873772,10.583333333333334,12.091115824705517,9.075550841961151,4.466666666666667,6.082013797628107,2.851319535705227
Hose Support Brackets,,,,4.0,,,2.0,,
First Aid Kits,3.73,3.73,3.73,8.98,8.98,8.98,6.4,6.4,6.4
Axe & Shovel Brackets,3.125,3.9727381553251533,2.2772618446748467,9.0,9.949656684297965,8.050343315702035,3.1625,5.857203135058343,0.4677968649416564
Light Bar Covers,1.1458333333333333,1.3513158405548016,0.9403508261118649,9.010416666666666,9.612905866736542,8.40792746659679,3.4375,4.008545297465765,2.8664547025342353
Roof Rack Tire Mounts,6.14,6.283395014735956,5.996604985264043,8.86,9.226326296248484,8.493673703751515,6.2,6.401452604379867,5.998547395620133
Roadside Emergency Tool Kits & Components,2.6,3.586912176170883,1.6130878238291169,14.8,21.050443782415595,8.549556217584406,12.0,18.579414507805886,5.420585492194113
Polishing Compounds,4.0,4.0,4.0,9.0,9.0,9.0,7.5,7.5,7.5
Cleaning Accessories,,,,,,,,,
Polishing Cloths,,,,,,,,,
Sponges,,,,,,,,,
Buffing & Polishing Pads,2.5,3.322426813475736,1.6775731865242638,8.75,10.445476310650307,7.054523689349693,8.125,10.460243247428641,5.789756752571359
Liquid Transfer Tank Accessories,,,,,,,,,
Spacers,,,,,,,,,
Spotlights,,,,,,,,,
Driving Suits,,,,,,,,,
Driving Pants,,,,,,,,,
Driving Shoes & Boots,,,,,,,,,
Driving Gloves,,,,,,,,,
Head Socks,,,,,,,,,
Socks,,,,,,,,,
Knee Guards & Supports,,,,,,,,,
Elbow Guards,,,,,,,,,
Arm Restraints,,,,,,,,,
Neck Braces,,,,,,,,,
Fire Retardant Undershirts,,,,,,,,,
Underwear,,,,,,,,,
Window & Roll Cage Nets,,,,,,,,,
Rib Vests,,,,,,,,,
Helmet Accessories,,,,,,,,,
Helmets,,,,,,,,,
Helmet Communicators,,,,,,,,,
Pit Board Accessories,,,,,,,,,
Furniture,,,,,,,,,
Button-Down Shirts,,,,,,,,,
Fire Extinguishers,,,,,,,,,
Steering Wheel Installation Kits,,,,,,,,,
Steering Wheel Spacers,,,,,,,,,
Horn Button Emblems,,,,,,,,,
Umbrellas,,,,,,,,,
Flags,,,,,,,,,
Beverage Cups & Bottles,,,,,,,,,
Watches,,,,,,,,,
Towels,,,,,,,,,
Lanyards,,,,,,,,,
Slippers,,,,,,,,,
Bolt Dress-Up Caps,0.86,1.1903658925164777,0.5296341074835222,5.793333333333333,6.048424152906261,5.538242513760405,3.4499999999999993,3.796149535755438,3.1038504642445606
Pulley Nose Cones,2.3213636363636363,3.207025077988242,1.4357021947390307,7.041818181818183,7.710725472011564,6.372910891624802,5.826818181818182,6.770515377693464,4.883120985942901
Alternator Fans,0.495,0.5032242681347574,0.48677573186524264,7.790000000000001,9.171677046639239,6.408322953360764,6.68,8.242610945603897,5.117389054396102
Steering Column Knobs,9.4,,,3.3,,,1.25,,
Engine Side Plate Covers,4.4766666666666675,11.322277486078868,-2.3689441527455335,19.12666666666667,34.13905487733261,4.114278456000722,4.46,8.153505298361123,0.7664947016388761
Mass Airflow Conversion Kits,2.7,2.7,2.7,6.1,6.1,6.1,4.8,4.8,4.8
Hose End Covers,2.0327272727272723,2.5790523425191996,1.4864022029353448,4.716363636363637,5.466100289872493,3.966626982854781,2.8572727272727274,3.4731164806650634,2.2414289738803914
Screwdrivers,0.75,,,2.0,,,6.0,,
Air Intake Velocity Funnels,3.8150000000000004,4.562443761814394,3.067556238185607,7.16,7.6354452182845804,6.68455478171542,5.9525,6.897047438530511,5.007952561469488
Air Intake Kit Mock-Up Inserts,3.5,4.322426813475736,2.677573186524264,4.0,4.0,4.0,3.5,4.322426813475736,2.677573186524264
Funnel Replacement Parts,3.5,4.26930984043061,2.7306901595693893,6.492,6.833773511388925,6.150226488611075,6.092,6.15725737810199,6.026742621898009
Engine Compartment Toolboxes,9.0,,,21.0,,,10.5,,
Bike Racks - Stands,3.3523809523809525,3.671636556850975,3.03312534791093,19.083333333333332,25.729011960090116,12.437654706576549,24.419047619047618,27.335538981749977,21.502556256345258
Bike Racks - Trunk Mount,9.399846153846156,10.776227221156097,8.023465086536214,23.309076923076923,25.754652729427324,20.86350111672652,21.039076923076927,21.654032337646257,20.424121508507596
Bike Racks - Roof Mount,5.074712643678161,5.454855735688943,4.69456955166738,40.38275862068966,44.279624752591566,36.48589248878775,9.76954022988506,10.463359022909074,9.075721436861045
Bike Racks - Truck Bed Mount,5.276470588235293,6.319205514620411,4.233735661850175,33.82941176470589,45.15590562268343,22.50291790672835,10.52941176470588,12.493524759826041,8.56529876958572
Canoe Racks - Roof Mounted,9.124285714285714,10.016384794231696,8.232186634339731,22.386142857142858,24.731282366261063,20.041003348024653,12.344714285714288,13.622795504821687,11.066633066606888
Bike Racks - Wall Mount,3.8125,4.221873516494443,3.403126483505557,3.8125,4.221873516494443,3.403126483505557,10.0,11.522838549015455,8.477161450984545
Snow Shoes,8.5,8.5,8.5,8.5,8.5,8.5,9.5,9.5,9.5
Bike Bags,3.642857142857143,5.470565527206201,1.815148758508084,11.185714285714287,15.206672731282216,7.164755840146357,8.985714285714286,10.54757417779439,7.423854393634182
Mobile Device Cases,,,,,,,,,
Bike Accessories,,,,,,,,,
Child Seats,,,,,,,,,
Child Strollers,,,,,,,,,
Child Stroller Accessories,,,,,,,,,
Child Carriers,,,,,,,,,
Tire Mounted Steps,2.76,2.76,2.76,24.4,24.4,24.4,13.84,13.84,13.84
Ski & Snowboard Racks,8.272884615384616,10.398440854837762,6.147328375931469,33.45826923076923,35.05509496636061,31.86144349517785,10.292500000000002,12.23873890981078,8.346261090189225
Roof Cargo Containers,13.182075471698115,13.947410844495227,12.416740098901002,62.3245283018868,66.82105408211417,57.828002521659435,29.07075471698113,30.62683891412927,27.514670519832993
Bike Racks - Spare Tire Mount,10.03,12.29509685685711,7.764903143142888,29.553333333333338,33.46802462957905,25.638642037087624,13.46,15.550773463396192,11.36922653660381
Canoe Racks - Receiver Mounted,2.6,2.6,2.6,61.4,61.4,61.4,13.0,13.0,13.0
Axle Less Trailer Suspensions,16.782608695652176,22.1499880007487,11.41522939055565,25.47826086956522,31.13321944869034,19.823302290440097,21.08695652173913,27.37288025235911,14.801032791119148
Trailer Suspension Replacement Hubs,7.0,7.0,7.0,12.875,16.37031395727188,9.379686042728123,9.5,9.5,9.5
Trailer Suspensions,,,,,,,,,
Engine Crossmembers,16.0625,23.16585701272797,8.959142987272031,23.5,29.598440310698507,17.401559689301493,7.375,9.134618928344155,5.615381071655845
Engine Stand Bolt Kits,0.5866666666666666,0.657943657167897,0.5153896761654361,7.25,7.25,7.25,4.916666666666667,5.602022344563114,4.23131098877022
Engine Tilters,2.75,,,27.87,,,7.5,,
Oil Filter Nipples,0.75,0.75,0.75,1.19,1.6999046243549563,0.6800953756450436,0.75,0.75,0.75
Air Filter Assembly Shrouds,3.0,,,17.63,,,7.63,,
Fuel Line Extenders & Extension Fittings,0.5,,,7.25,,,4.5,,
Ashtrays,5.666666666666667,7.8598048359352966,3.4735284973980374,11.333333333333334,12.429902417967648,10.23676424869902,1.8333333333333333,2.107475604491912,1.5591910621747544
Storage Boxes,,,,,,,,,
Tonneau Covers - RollUp;Tonneau Covers - Hinged,,,,,,,,,
Ladder Bar Kits,3.7,4.028970725390295,3.3710292746097057,49.8,51.11588290156118,48.484117098438816,13.1,13.264485362695147,12.935514637304852
ABS Sensor Plugs,4.0,,,9.0,,,4.0,,
Winch Cable & Rope Extensions,2.0833333333333335,3.865258095864095,0.3014085708025718,22.5,23.756277708771297,21.243722291228703,17.416666666666668,26.649402301364248,8.183931031969088
Snow Plow Components,4.335,5.11502175038094,3.55497824961906,13.65,15.897471502692873,11.402528497307127,9.55,11.927191831759234,7.172808168240767
Snow Plow Mounts,4.290151515151514,4.905602102226301,3.6747009280767267,15.74818181818182,18.13743756992006,13.358926066443582,10.963181818181818,12.47174881778967,9.454614818573965
Snow Plow Wear Bars,0.8535714285714285,0.9693883984833046,0.7377544586595525,52.19285714285714,63.7203612419468,40.66535304376749,13.764285714285714,21.857743772927783,5.670827655643643
Snow Plow Blades,6.525263157894737,7.304727321660936,5.745798994128538,39.65105263157895,47.32780573111792,31.97429953203998,40.3978947368421,49.910502692811605,30.885286780872587
Snow Plows,2.8366666666666664,5.268053618345155,0.4052797149881777,11.170000000000002,21.014953943273106,1.3250460567268956,4.67,8.758677347078166,0.581322652921834
Utility Lift Slings,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
Pet Barrier Accessories,2.5,3.322426813475736,1.6775731865242638,39.5,40.32242681347574,38.67757318652426,6.0,6.0,6.0
License Plate Covers,2.03125,2.326530147012751,1.7359698529872492,13.5625,13.861632434208234,13.263367565791766,7.625,7.956530847467662,7.293469152532338
Beverage Coasters,1.2941176470588236,1.6253394982630547,0.9628957958545925,7.529411764705882,8.743691128679314,6.315132400732451,7.529411764705882,8.743691128679314,6.315132400732451
Windshield Sunshields,6.548387096774194,7.263284556876035,5.833489636672353,34.38709677419355,36.55892172670256,32.215271821684546,7.064516129032258,7.534327576145665,6.594704681918851
Flooring,3.1625,3.2644635553022976,3.0605364446977026,13.370833333333334,13.551719617221522,13.189947049445145,4.369,4.848547970867822,3.889452029132178
Leather Conditioners,4.0,,,9.0,,,7.5,,
Supercharger Nose Drive Assemblies,7.071428571428571,7.763105131442527,6.379752011414616,10.688095238095238,11.851416436216835,9.524774039973641,8.58095238095238,9.329906632901766,7.8319981290029945
Supercharger to Manifold Gaskets,0.7281818181818182,1.175486437865877,0.28087719849775944,13.441818181818183,15.330389674674544,11.553246688961822,10.208181818181819,11.57829977446692,8.838063861896718
Intake Manifolds - Supercharger,5.545909090909091,5.98684438719778,5.104973794620402,24.477272727272727,24.750401679848913,24.20414377469654,13.704545454545455,14.501493754021492,12.907597155069418
Water Neck Spacers,3.25,,,9.5,,,4.25,,
Supercharger Drive Belts,2.0,4.467280440427208,-0.46728044042720773,13.35,15.241581670994194,11.458418329005806,9.85,10.919154857518457,8.780845142481542
Supercharger Gear Cover Gaskets,1.97,3.4378110726135973,0.5021889273864026,13.3125,14.627686653004313,11.997313346995687,10.6125,12.165840160557172,9.05915983944283
Supercharger Carb Plate Injector Gaskets,3.3966666666666665,8.82802492763398,-2.0346915943006465,13.706666666666669,17.998876758580792,9.414456574752545,10.373333333333333,12.713834111607273,8.032832555059393
Supercharger Nose Drive Gaskets,0.11750000000000001,0.22095920109040557,0.014040798909594435,10.9375,14.346584801860617,7.528415198139383,7.125,9.690281816331458,4.559718183668542
Pressure Relief Valves,0.75,,,5.0,,,3.5,,
Supercharger Nose Drive Couplers,6.0625,6.165303351684467,5.959696648315533,6.5625,6.665303351684467,6.459696648315533,6.3125,6.415303351684467,6.209696648315533
Pulley Locating Pilots,3.25,3.25,3.25,6.0,6.0,6.0,3.25,3.25,3.25
Supercharger Pulley Spacers,5.493333333333333,6.211020835294945,4.775645831371722,6.176666666666667,6.74100036771682,5.612332965616513,5.816666666666666,6.3482482530513895,5.285085080281943
Supercharger Idler Arm Assemblies,4.277777777777778,5.167274518338258,3.388281037217298,11.0,12.274835252916292,9.725164747083708,8.88888888888889,9.543075552943675,8.234702224834104
Supercharger Idler Brackets,3.7,4.028970725390295,3.3710292746097057,11.5,12.532137459377417,10.467862540622583,9.3,9.628970725390296,8.971029274609705
Supercharger Top Plates,2.83,3.2329425130706104,2.4270574869293897,15.634444444444446,16.66833563415613,14.600553254732763,7.162222222222222,7.360758352329368,6.963686092115076
Supercharger Belt Installation Kits,3.75,,,9.75,,,4.25,,
Supercharger Pulley Kits,4.0,,,14.5,,,13.0,,
Tailgate Ladders,7.0,7.0,7.0,18.0,18.0,18.0,18.0,18.0,18.0
Bumper Guard Components,7.642857142857143,8.456578194231776,6.829136091482511,35.871428571428574,37.28195284088455,34.4609043019726,14.714285714285714,16.924168506546863,12.504402922024564
Oil Filter Seal Kits,,,,,,,,,
Air Compressor Replacement Filters,,,,,,,,,
Trailers,2.0,,,10.0,,,10.0,,
Kickstands,2.52,,,19.13,,,2.52,,
Shock Bump Stop Kits,3.0,,,12.0,,,9.0,,
Spools & Mini Spools,6.375,10.281527364009747,2.4684726359902536,7.5,9.967280440427208,5.032719559572792,10.675,15.815167584223351,5.53483241577665
Interior Vent Hardware,1.6,2.3973723795770843,0.8026276204229157,8.25,12.927721954648078,3.572278045351921,1.1,1.5474485619633396,0.6525514380366606
Armrest Covers,5.388888888888889,6.316302283354397,4.461475494423381,14.833333333333334,15.558645606669367,14.1080210599973,2.9,4.169666481691885,1.630333518308115
Vehicle Appearance Packages,93.82758620689656,100.87739661378149,86.77777580001163,96.44827586206897,100.50500802640832,92.39154369772962,1865.103448275862,2019.172700096943,1711.0341964547813
Axes,2.0,,,36.0,,,5.0,,
Axle Clamps,1.375,1.991820110106802,0.7581798898931978,5.5,7.428761843613978,3.5712381563860216,0.38,0.48489300920456047,0.27510699079543954
Axle Sheaths,1.5,2.322426813475736,0.6775731865242639,6.5,7.322426813475736,5.677573186524264,0.375,0.580606703368934,0.16939329663106598
Axle Keys,0.25,,,4.0,,,0.08,,
Radiator Baffles,27.5,50.76658876530014,4.233411234699862,32.75,51.05861985144419,14.441380148555812,12.0,21.496566842979647,2.5034331570203534
Headlight Housings and Buckets,4.6,5.002905208759733,4.197094791240266,7.0,7.735600904580115,6.264399095419885,1.1400000000000001,1.538176903411023,0.7418230965889772
Vehicle Bodies,28.789473684210527,33.614736630860314,23.96421073756074,90.21052631578948,93.78950246853302,86.63155016304594,433.10526315789474,485.3658912916543,380.8446350241352
Body Mount Hardware,5.5,7.967280440427208,3.0327195595727914,20.0,30.27210760797029,9.727892392029709,5.333333333333333,10.365916456315656,0.30075021035101024
Brake Caliper Rebuild Kits,3.338461538461538,3.81820935431364,2.858713722609436,5.480769230769231,7.4120368025521115,3.54950165898635,2.8499999999999996,3.407330423001362,2.2926695769986374
Cargo Holders - Bed,4.375,4.580606703368934,4.169393296631066,18.0,18.0,18.0,4.125,4.330606703368934,3.919393296631066
Convertible & T-top Components,1.9555555555555557,3.049417952302265,0.8616931588088463,12.805555555555555,21.004018910498235,4.607092200612875,1.0055555555555555,1.3714211011261197,0.6396900099849914
CB Radio Mounting Brackets,4.9,6.81821247456317,2.9817875254368302,11.55,14.125916404149988,8.974083595850013,2.7600000000000002,4.036855702668824,1.4831442973311764
Steering Coupler Components,2.875,6.370313957271877,-0.6203139572718777,4.1899999999999995,8.812038691733637,-0.43203869173363785,0.13,0.32738243523417665,-0.06738243523417664
Window Channels,1.3,1.8577970035962657,0.7422029964037344,24.65,31.53042488426656,17.76957511573344,0.56,0.6830895744688977,0.4369104255311024
Armrests,4.108888888888888,4.980542527253901,3.2372352505238755,15.222222222222221,18.643818450431265,11.800625994013178,3.1755555555555555,4.377412628418998,1.9736984826921127
Timing Chain & Gear Replacement Parts,1.4423076923076923,1.6711377720849592,1.2134776125304254,3.9615384615384617,4.402874822134757,3.5202021009421656,0.8,1.0073914261227044,0.5926085738772957
Third Member Cases,8.666666666666666,10.117291213338735,7.216042119994598,10.166666666666666,12.410617865781948,7.922715467551385,17.233333333333334,26.76607650118791,7.70059016547876
Cotter Pins,0.1,,,4.0,,,0.1,,
Dash Pads,4.25,4.661213406737868,3.838786593262132,55.0,55.0,55.0,14.0,14.0,14.0
Differential Cover Protectors,5.408333333333334,6.056057904695946,4.7606087619707225,10.106666666666667,11.73723945373675,8.476093879596585,3.75,4.413061694935324,3.086938305064676
Door Channels,1.25,2.483640220213604,0.016359779786396134,9.5,9.5,9.5,0.2,0.2,0.2
